expression,stability,predictive,uniqueness,score
"add(v_19,v_47)",0.2658626798938606,0.05710408931077998,0.028985507246376812,0.14682766776350578
"add(v_13,v_19)",0.27917451131852117,0.04058920052960929,0.028985507246376812,0.14621203639213476
log1p(v_19),0.21844989525421218,0.10547678271355021,0.028985507246376812,0.1448409920367721
"sub(v_19,v_41)",0.21844989525421107,0.10547678271355018,0.028985507246376812,0.1448409920367716
sqrt(v_19),0.21844989525421107,0.10547678271355018,0.028985507246376812,0.1448409920367716
sq(v_19),0.21844989525421107,0.10547678271355018,0.028985507246376812,0.1448409920367716
"add(v_19,v_41)",0.21844989525421107,0.10547678271355018,0.028985507246376812,0.1448409920367716
abs(v_19),0.21844989525421107,0.10547678271355018,0.028985507246376812,0.1448409920367716
id(v_19),0.21844989525421107,0.10547678271355018,0.028985507246376812,0.1448409920367716
"ratio(v_19,v_47)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"ratio(v_19,v_41)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"ratio(v_19,v_43)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"ratio(v_19,v_37)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"ratio(v_19,v_23)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"ratio(v_19,v_31)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"ratio(v_19,v_29)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"ratio(v_19,v_53)",0.21844989525420874,0.10547678271355011,0.028985507246376812,0.1448409920367705
"sub(v_37,v_43)",0.10815240673485886,0.22405000799436464,0.043478260869565216,0.14481032535886712
"add(v_23,v_37)",0.19876254912454536,0.1251041756766128,0.028985507246376812,0.14383264346364708
"sub(v_5,v_19)",0.16440202257687284,0.14688045438134567,0.057971014492753624,0.1414287440860441
"add(v_19,v_31)",0.23582845781094208,0.07730159638483389,0.028985507246376812,0.14139127065581403
"mul(carry_count,v_37)",0.16761649056405814,0.14252672844488104,0.057971014492753624,0.14113376430569163
"add(v_11,v_19)",0.23582845781094208,0.07469798361934947,0.028985507246376812,0.14034982554962025
"sub(v_7,v_29)",0.1937960912388683,0.1069089201945209,0.057971014492753624,0.13866746130921215
"sub(v_7,v_53)",0.1937960912388683,0.10686681610442257,0.057971014492753624,0.1386506196731728
"add(v_19,v_37)",0.2658626798938606,0.032137727043837355,0.028985507246376812,0.13684112285672875
"mod(carry_count,v_13)",0.14732056773523855,0.16368662447774363,0.028985507246376812,0.1361167313589113
"sub(v_7,v_13)",0.13594160997026258,0.16558599595387274,0.057971014492753624,0.13610377504208032
log1p(v_17),0.1473205677352405,0.1632774456286471,0.028985507246376812,0.1359530598192736
id(v_17),0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
"mod(borrow_chain,v_17)",0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
sqrt(v_17),0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
"mod(carry_count,v_17)",0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
"mod(carry_chain,v_17)",0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
"sub(v_17,v_41)",0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
"add(v_17,v_41)",0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
abs(v_17),0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
sq(v_17),0.14732056773523855,0.16327744562864702,0.028985507246376812,0.13595305981927266
"ratio(v_17,v_19)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_37)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_29)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_23)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_43)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_47)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_53)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_31)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"ratio(v_17,v_41)",0.1473205677352342,0.16327744562864685,0.028985507246376812,0.13595305981927067
"mul(borrow_count,v_17)",0.14623296012188758,0.15708342797719604,0.043478260869565216,0.1351599423761626
"mod(v_3,v_7)",0.14732056773523855,0.1596415301065757,0.028985507246376812,0.13449869361044417
"mod(v_2,v_7)",0.14732056773523855,0.1596415301065757,0.028985507246376812,0.13449869361044417
"mul(v_3,v_7)",0.14732056773523855,0.1596415301065757,0.028985507246376812,0.13449869361044417
"add(v_23,v_53)",0.17573408380111902,0.12694722379633122,0.028985507246376812,0.13420705331599256
"add(v_23,v_29)",0.17573408380111902,0.12686008940188387,0.028985507246376812,0.13417219955821363
"mul(borrow_chain,v_17)",0.1455578208254684,0.15491345089239378,0.043478260869565216,0.13398813885885305
"add(v_29,v_37)",0.21844989525421107,0.07777152773050897,0.028985507246376812,0.1337588900435551
"add(v_37,v_53)",0.21844989525421107,0.07770298723760172,0.028985507246376812,0.1337314738463922
"add(v_11,v_13)",0.21844989525421107,0.07704090054953555,0.028985507246376812,0.13346663917116572
"add(v_13,v_31)",0.21844989525421107,0.07421115553809886,0.028985507246376812,0.13233474116659105
"mod(v_2,v_3)",0.27917451131852117,0.005837337678424239,0.028985507246376812,0.13231129125166075
"sub(v_23,v_37)",0.10815240673485889,0.19259142003845814,0.043478260869565216,0.13222689017650455
"mul(borrow_chain,v_37)",0.16319330019008405,0.12391938559065721,0.057971014492753624,0.13170039149571375
"add(v_37,v_43)",0.19876254912454536,0.09292780895046616,0.028985507246376812,0.1309620967731884
"mul(carry_chain,v_17)",0.14344556771861156,0.14930169412089822,0.043478260869565216,0.13079292225216926
"mul(bit_length,v_17)",0.14344556771861078,0.14930169412089822,0.043478260869565216,0.1307929222521689
"mul(state,v_17)",0.14344556771861078,0.14930169412089822,0.043478260869565216,0.1307929222521689
"mul(entropy,v_17)",0.14323715337012072,0.14880042017145745,0.043478260869565216,0.1304986262155721
"sub(v_17,v_19)",0.12110671649727495,0.1734787225288055,0.043478260869565216,0.1304112505657307
"mod(v_3,v_5)",0.18938723509275843,0.09648658280828817,0.043478260869565216,0.13034062804549135
"add(v_29,v_53)",0.16701505071476683,0.12091920759473229,0.043478260869565216,0.13004619498997277
"mul(entropy,v_37)",0.16189664467379264,0.12026050112729195,0.057971014492753624,0.12965334272803652
"add(v_23,v_43)",0.14732056773523855,0.14494702959524225,0.028985507246376812,0.12862089340591076
"sub(v_11,v_19)",0.1670150507147668,0.11635912793074814,0.043478260869565216,0.1282221631243791
"sub(v_19,v_31)",0.1670150507147668,0.11382177571928323,0.043478260869565216,0.12720722223979314
"mul(popcount,v_17)",0.14064497963140737,0.1429903057260807,0.043478260869565216,0.12700810225500037
"ratio(v_47,v_53)",0.1473205677352343,0.125347652079271,0.043478260869565216,0.12295505544299863
"mod(borrow_count,v_37)",0.14732056773523855,0.12883765384967075,0.028985507246376812,0.12217714310768218
"mul(v_3,v_37)",0.14064497963140973,0.12754097102568454,0.043478260869565216,0.120828368374843
"mod(popcount,v_47)",0.14732056773523855,0.1253476520792711,0.028985507246376812,0.12078114239952231
"add(v_17,v_23)",0.17573408380111902,0.09313642418140415,0.028985507246376812,0.12068273347002174
"add(v_11,v_47)",0.19876254912454536,0.06573138571313597,0.028985507246376812,0.12008352747825632
"mul(carry_count,v_13)",0.1704765234810177,0.08111374388710842,0.07246376811594203,0.12002949833869264
"mul(state,v_13)",0.17115803060560578,0.07993150128119589,0.07246376811594203,0.11986327950239226
"mul(bit_length,v_13)",0.17125899392302735,0.07968602714255714,0.07246376811594203,0.11981052333977646
"mod(carry_count,v_5)",0.19876254912454536,0.06449394542087047,0.028985507246376812,0.11958855136135013
"mul(popcount,v_37)",0.15503324692465545,0.10224531967062052,0.057971014492753624,0.1193587411582562
"mod(borrow_chain,v_37)",0.1081524067348622,0.1654426455751794,0.028985507246376812,0.11919346734771628
"sub(v_17,v_43)",0.06513512241174724,0.20821370263878625,0.043478260869565216,0.11911802527123555
"add(v_31,v_47)",0.19876254912454533,0.06259206548691337,0.028985507246376812,0.11882779938776727
"mul(bit_length,v_37)",0.1546558443971914,0.10132021547186028,0.057971014492753624,0.1188188683413933
"sub(v_19,v_37)",0.07871102875529387,0.1915298012024778,0.043478260869565216,0.11855362255130816
"add(v_17,v_19)",0.25150303010908653,0.00015586247268537646,0.028985507246376812,0.11758653462511962
sq(v_3),0.22873987011749153,0.003677905465150536,0.08695652173913043,0.11744758199980097
"mul(popcount,v_13)",0.17393275005395517,0.07016541013627411,0.07246376811594203,0.1172054667961808
log1p(v_13),0.19876254912454658,0.058520720429747056,0.028985507246376812,0.11719926136490132
"add(v_13,v_41)",0.19876254912454536,0.05852072042974697,0.028985507246376812,0.11719926136490072
"sub(v_13,v_41)",0.19876254912454536,0.05852072042974697,0.028985507246376812,0.11719926136490072
abs(v_13),0.19876254912454536,0.05852072042974697,0.028985507246376812,0.11719926136490072
id(v_13),0.19876254912454536,0.05852072042974697,0.028985507246376812,0.11719926136490072
sqrt(v_13),0.19876254912454536,0.05852072042974697,0.028985507246376812,0.11719926136490072
sq(v_13),0.19876254912454536,0.05852072042974697,0.028985507246376812,0.11719926136490072
"ratio(v_13,v_37)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_31)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_41)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_19)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_47)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_53)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_17)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_23)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_29)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"ratio(v_13,v_43)",0.1987625491245426,0.05852072042974703,0.028985507246376812,0.11719926136489951
"mul(state,v_37)",0.1529021448353761,0.09715067356476988,0.057971014492753624,0.11636188677574025
"mul(v_3,v_13)",0.14064497963140973,0.11626142971927192,0.043478260869565216,0.11631655185227795
"add(v_13,v_53)",0.23582845781094203,0.013535494432210781,0.028985507246376812,0.11588482987476474
"add(v_13,v_29)",0.23582845781094203,0.013472431187443243,0.028985507246376812,0.11585960457685773
"mul(carry_count,v_53)",0.14590754578595996,0.10873404957378073,0.043478260869565216,0.11567375456362906
"mul(v_2,v_13)",0.1335046198875056,0.12267939131570102,0.043478260869565216,0.11567057460609272
"mul(entropy,v_29)",0.1455959413933365,0.1089766195328788,0.043478260869565216,0.11563056057058775
"mul(popcount,v_53)",0.14678905066256998,0.10728513830121394,0.043478260869565216,0.11549086724907685
"mul(state,v_29)",0.14671871351835666,0.10735382595286413,0.043478260869565216,0.11548669059484094
"mul(bit_length,v_53)",0.1468544091266938,0.10711912933077211,0.043478260869565216,0.11545387496975586
"mul(bit_length,v_29)",0.1468544091266938,0.1070225850272105,0.043478260869565216,0.11541525724833121
"mul(state,v_53)",0.14697069999604334,0.10678117277141527,0.043478260869565216,0.11537102323722041
"mul(popcount,v_29)",0.1439985029279351,0.11005238167863574,0.043478260869565216,0.11534201811945988
"mul(entropy,v_53)",0.14706330347992314,0.10645648426298375,0.043478260869565216,0.1152828194015937
"mul(carry_chain,v_53)",0.14717412439546304,0.10595472576136755,0.043478260869565216,0.11513198541294019
"mul(borrow_count,v_53)",0.1428854795637109,0.11052886046759883,0.043478260869565216,0.11503174912114424
"sub(v_13,v_43)",0.14064497963140973,0.1113988152289729,0.043478260869565216,0.11437150605615833
"mul(borrow_chain,v_29)",0.14064497963140737,0.11081108578469621,0.043478260869565216,0.11413641427844659
"mul(borrow_count,v_29)",0.14064497963140715,0.11081108578469612,0.043478260869565216,0.11413641427844645
log1p(v_53),0.1473205677352405,0.10424977152799267,0.028985507246376812,0.11234199017901182
sq(v_53),0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
"mod(v_2,v_53)",0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
"add(v_41,v_53)",0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
"sub(v_41,v_53)",0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
"mod(bit_length,v_53)",0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
sqrt(v_53),0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
id(v_53),0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
abs(v_53),0.14732056773523855,0.10424977152799267,0.028985507246376812,0.11234199017901095
log1p(v_29),0.1473205677352405,0.10414385351782095,0.028985507246376812,0.11229962297494313
"mod(carry_count,v_29)",0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
id(v_29),0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
"mod(bit_length,v_29)",0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
sq(v_29),0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
"mod(v_2,v_29)",0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
"sub(v_29,v_41)",0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
"add(v_29,v_41)",0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
sqrt(v_29),0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
abs(v_29),0.14732056773523855,0.1041438535178209,0.028985507246376812,0.11229962297494224
"mul(carry_count,v_29)",0.1473205677352344,0.10414385351782081,0.028985507246376812,0.11229962297494032
